ward,region_key,district,jichikai,households,corporate,asof,source_url
中央区,higashi,積志地区,有玉西町欠下平,324,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,東畑屋,470,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,積志町吾妻,144,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,積志町松木,179,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,積志町橋爪向,20,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,積志町橋爪西,636,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,積志町漆島,424,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,西ケ崎町上,394,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,西ケ崎町中,338,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,西ケ崎町旭,270,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,西ケ崎町沖,282,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,積志地区,鷺の宮北部,275,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,常光町,207,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,恒武町上,220,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,恒武町下,244,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井上町,430,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井新田町第一,503,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井新田町第三,220,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井新田町第二,346,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町仲町,300,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町第一,131,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町第七,104,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町第三,327,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町第二,151,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,笠井町第八,505,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町上,271,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町下,235,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町倉中瀬上,48,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町倉中瀬下,131,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町南,160,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町羽鳥,144,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊町西,102,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊西町上,88,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,豊西町下,180,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,貴平町上,74,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,笠井地区,貴平町下,130,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,上新屋町,800,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,上西町,1814,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,丸塚町,1353,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,大蒲町,1208,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,子安団地,138,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,子安町,750,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,宮竹町,528,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,将監町,500,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,植松町,1582,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,神立町,750,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,蒲地区,西塚町,460,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,上石田町,791,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,下石田町,980,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,中田町,420,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,原島町,1200,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,天王町中,903,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,天王町東,580,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,天王町西,1110,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,小池町,2480,True,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,市野町北,538,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,市野町南,746,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,市野町東,575,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
中央区,higashi,長上地区,鷺の宮団地,616,False,2025-04-01,https://www.hamajitiren.jp/chiiki/higashi02.html
